ticker,publisher_name,title,url,summary,published_at
000660',한국경제,"코스피, 7만전자 업고 소폭 상승 하이닉스는 하락",https://www.hankyung.com/article/2023090177236,"삼성전자가 엔비디아에 HBM3 공급을 확정하며 SK하이닉스와의 경쟁이 심화될 것이라는 소식이 전해졌다. 이로 인해 SK하이닉스의 주가에 부정적인 영향을 미쳤을 것으로 보이며, 반도체 시장 내 경쟁 구도가 더욱 치열해질 것으로 예상된다.",20230901
000660',한국경제,"코스피, 0.73% 밀려 2560선 인플레 우려에 투심 위축",https://www.hankyung.com/article/2023090686316,'치솟는 유가'로 인한 인플레이션 우려가 커지면서 코스피와 코스닥이 동반 하락했다는 뉴스가 보도되었다. 이러한 경제적 불안정성은 투자자들의 심리를 위축시켜 SK하이닉스와 같은 주요 기업의 주가에 부정적인 영향을 미쳤을 것으로 추정된다.,20230906
000660',이데일리,"SK하이닉스 경기도, 전국 최초 재난현장 봉사자 '쉼터버스' 도입",http://www.edaily.co.kr/news/newspath.asp?newsid=02837206635738152,"SK하이닉스의 주가는 미국과 중국 간의 갈등이 심화되면서 급락세를 보였다. 특히, 화웨이와 관련된 이슈가 SK하이닉스에 부정적인 영향을 미치며 반도체 주식 전반에 걸쳐 하락세를 이끌었다. 이와 같은 외부 요인으로 인해 SK하이닉스의 주가는 4% 이상 하락하였다.",20230908
000660',한국경제,[특파원 칼럼] 화웨이발 '나비효과' 막으려면,https://www.hankyung.com/article/2023091100301,API 오류로 인해 자동 선택됨,20230911
000660',한국경제,"경기 회복 약해, 약세장도 대비를 고배당 정책수혜주 '관심'",https://www.hankyung.com/article/2023091372971,API 오류로 인해 자동 선택됨,20230913
000660',한국경제,"선물옵션 만기일 맞은 코스피, 1% '상승' 코스닥, 4일만 '반등'",https://www.hankyung.com/article/2023091496516,"SK하이닉스가 인텔과 협력하여 DDR5 메모리의 성능을 검증하고 이를 백서를 통해 공개했다. 이 발표는 반도체 시장에서의 기술적 우위를 강조하며, SK하이닉스의 주가에 긍정적인 영향을 미칠 것으로 예상된다.",20230914
000660',한국경제,TSMC 악재에 반도체株 찬바람 코스피 2600 무너져,https://www.hankyung.com/article/2023091883701,"TSMC의 악재가 반도체 주식에 부정적인 영향을 미치며, 코스피가 2600선을 무너뜨리는 결과를 초래했다. SK하이닉스와 같은 대형 반도체 주식이 하락세를 보이며 투자자들의 우려가 커지고 있다.",20230918
000660',한국경제,"도시바, JIP컨소시엄에 팔렸다 몸값 2조엔",https://www.hankyung.com/article/2023092052921,API 오류로 인해 자동 선택됨,20230920
000660',매일경제,美상무부 부장관 “한국 반도체기업들의 中합법적 사업은 허용”,http://www.mk.co.kr/article/10835293,"미국 상무부 부장관이 한국 반도체 기업들의 중국 내 합법적인 사업을 허용한다고 발표하면서, 한국 반도체 산업에 긍정적인 신호를 주었다. 이 뉴스는 SK하이닉스와 같은 반도체 기업들의 주가에 긍정적인 영향을 미쳤을 것으로 예상된다.",20230921
000660',이데일리,"코스피, 美 증시 반등에도 하락 연일 2500선 하회",http://www.edaily.co.kr/news/newspath.asp?newsid=01656406635744056,"교보증권은 SK하이닉스가 3분기 D램 사업에서 흑자 전환할 것이라는 긍정적인 전망을 발표했습니다. 이는 반도체 시장의 회복 신호로 해석되며, SK하이닉스의 주가에 긍정적인 영향을 미쳤을 것으로 보입니다.",20230926
000660',머니투데이,"[경이로운 소문] SK하이닉스, '괴물D램' HBM 생산 늘린다 관련주 어디까지 오를까?",http://news.moneytoday.co.kr/view/mtview.php?no=2023100515567078881&type=2,"SK하이닉스가 '괴물D램' HBM 생산을 확대할 계획을 밝혔으며, 이는 반도체 시장에서의 경쟁력을 강화하고 관련 주식의 상승을 이끌 것으로 기대된다. 이 뉴스는 SK하이닉스의 주가에 긍정적인 영향을 미쳤을 것으로 보인다.",20231005
000660',한국경제,무탄소연합 창립총회 초대 회장에 이회성,https://www.hankyung.com/article/2023101246671,API 오류로 인해 자동 선택됨,20231012
000660',이데일리,"코스피, 돌아온 외국인에 1%대↑ 삼성전자 2%↑",http://www.edaily.co.kr/news/newspath.asp?newsid=02820806635773904,"SK하이닉스가 3분기 1.6조 원의 적자가 예상됨에도 불구하고 52주 신고가를 경신했다는 소식이 전해졌다. 이는 HBM(고대역폭 메모리) 기술을 통한 차별화된 생산능력 증가가 긍정적인 영향을 미쳤음을 나타내며, 투자자들의 신뢰를 높이는 요소로 작용했다.",20231017
000660',머니투데이,"與 유의동, 기촉법 재입법 野 협조 부탁 ""한계기업 줄도산 막아야""",http://news.moneytoday.co.kr/view/mtview.php?no=2023101918460339339&type=2,API 오류로 인해 자동 선택됨,20231019
000660',한국경제,"국회 교통위원회, 경기도 국감 몇몇 의원 '정책 질의' 관심",https://www.hankyung.com/article/202310239569h,API 오류로 인해 자동 선택됨,20231023
000660',이데일리,"코스피, 美 금리 급등세 진정에 닷세 만에 상승세 2360선",http://www.edaily.co.kr/news/newspath.asp?newsid=01594086635776200,"SK하이닉스가 AI 반도체 분야에서 독보적인 위치를 차지하고 있다는 분석이 나왔으며, 외국인 투자자들의 매수세가 유입되면서 주가가 급등했다. 이러한 긍정적인 전망은 반도체 산업 전반에 대한 신뢰를 높이고, SK하이닉스의 주가 상승에 크게 기여한 것으로 보인다.",20231024
000660',한국경제,SK하이닉스 D램 흑자에도 낸드 적자 여전,https://www.hankyung.com/article/2023102692011,"SK하이닉스는 3분기 영업손실이 1조7920억원으로 집계되었으나, D램 부문에서 흑자 전환을 이루어 적자폭을 줄였다고 발표했다. 그러나 여전히 낸드 부문에서 적자가 지속되고 있어 향후 실적 회복에 대한 우려가 남아있다. 이러한 소식은 SK하이닉스의 주가에 부정적인 영향을 미쳤을 것으로 예상된다.",20231026
000660',한국경제,외인 5000억 매도 폭탄 코스피 2300 또 붕괴,https://www.hankyung.com/article/2023103121061,외국인 투자자들이 5000억 원 규모의 매도세를 보이며 코스피 지수가 2300선을 또다시 붕괴시켰다는 소식이 전해졌다. 이로 인해 SK하이닉스와 같은 반도체 관련 주식에 부정적인 영향을 미쳤을 것으로 추정된다.,20231031
000660',한국경제,D램 '감산 효과' 2년3개월 만에 가격 반등,https://www.hankyung.com/article/2023110157761,"D램 가격이 2년 3개월 만에 반등하며 상승세를 보였다는 소식이 전해졌다. 이는 반도체 시장의 회복 신호로 해석되며, SK하이닉스와 같은 반도체 기업들의 주가에 긍정적인 영향을 미칠 것으로 예상된다.",20231101
000660',이데일리,[코스피 마감]FOMC 훈풍에 돌아온 외국인 2340선 회복,http://www.edaily.co.kr/news/newspath.asp?newsid=03365286635801784,"SK하이닉스의 곽노정 사장이 메모리 반도체 시장의 반등을 예상하며 내년에는 흑자전환이 가능할 것이라고 언급했다. 이 발언은 SK하이닉스의 주가에 긍정적인 영향을 미쳤으며, 시장의 기대감을 높이는 데 기여했다.",20231102
000660',매일경제,좋다 말았네 ‘공매도 전면 금지’에 시총 2위서 멀어진 SK하이닉스,http://www.mk.co.kr/article/10867690,"'공매도 전면 금지' 조치가 시행된 첫날, SK하이닉스의 주가는 급락하며 시가총액 2위에서 멀어졌다. 이로 인해 시장의 불안감이 커졌고, SK하이닉스의 주가는 공매도 금지의 영향을 직접적으로 받으며 하락세를 보였다.",20231106
000660',매일경제,임직원에 자사주 300억 지급 곽동신 한미반도체 부회장 [CEO 라운지],http://www.mk.co.kr/article/10865144,API 오류로 인해 자동 선택됨,20231107
000660',매일경제,“이러니 닥치고 대기업이지” 적자 나도 성과급 주는 곳은 [방영덕의 디테일],http://www.mk.co.kr/article/10868966,API 오류로 인해 자동 선택됨,20231108
000660',한국경제,SK하이닉스 투자 소식에 한미반도체 급등,https://www.hankyung.com/article/2023111085281,"SK하이닉스의 투자 소식이 전해지면서 한미반도체 주가가 급등했습니다. 이는 SK하이닉스의 긍정적인 투자 전망이 반도체 산업 전반에 대한 투자 심리를 자극했음을 나타내며, SK하이닉스의 주가에도 긍정적인 영향을 미쳤을 것으로 보입니다.",20231110
000660',한국경제,엔비디아 새 AI칩에 삼성 SK 'HBM 특수',https://www.hankyung.com/article/2023111463001,엔비디아가 새 AI 칩을 출시하면서 삼성과 SK하이닉스의 HBM(고대역폭 메모리) 기술이 주목받고 있다. 이 뉴스는 반도체 업계의 경쟁력과 SK하이닉스의 주가에 긍정적인 영향을 미칠 것으로 예상된다.,20231114
000660',한국경제,"큰손, 삼성전자 폭풍 매수 코스피 2500 눈앞",https://www.hankyung.com/article/2023111592971,SK하이닉스와 삼성전자가 미국 반도체 시장의 긍정적인 흐름에 힘입어 각각 1~2%의 주가 상승을 기록했다. 이 뉴스는 반도체 산업에 대한 외국인의 관심이 재개되고 있다는 점에서 SK하이닉스의 주가에 긍정적인 영향을 미쳤을 것으로 보인다.,20231115
000660',이데일리,"""내년 반도체株 안 좋으면 외인 이탈 금리 영향 우려도""",http://www.edaily.co.kr/news/newspath.asp?newsid=03703126635806376,"""내년 반도체株 안 좋으면 외인 이탈 금리 영향 우려도""라는 뉴스는 반도체 산업의 전망이 부정적일 경우 외국인 투자자들이 이탈할 가능성을 경고하고 있습니다. 이는 SK하이닉스와 같은 반도체 기업의 주가에 직접적인 영향을 미칠 수 있는 중요한 요소로, 투자자들의 심리와 시장의 전반적인 흐름에 큰 영향을 줄 수 있습니다.",20231116
000660',한국경제,SK하이닉스 기술진 美 '혁신의 오스카상' 수상,https://www.hankyung.com/article/2023111759901,"SK하이닉스의 기술진이 미국에서 '혁신의 오스카상'으로 불리는 R&D 100 어워드를 수상했다. 이 상은 SK하이닉스의 차세대 저장장치 개발을 인정받은 것으로, 회사의 기술력과 시장 경쟁력을 강화하는 긍정적인 신호로 해석될 수 있다.",20231117
000660',한국경제,"SK하이닉스, 美 콘퍼런스서 차세대 AI용 메모리 선보여",https://www.hankyung.com/article/2023112006061,SK하이닉스는 미국에서 열린 콘퍼런스에서 차세대 AI용 메모리를 선보이며 기술 혁신을 강조했습니다. 이 발표는 반도체 산업의 미래 성장 가능성을 부각시켜 SK하이닉스의 주가에 긍정적인 영향을 미쳤을 것으로 추정됩니다.,20231120
000660',매일경제,홍콩 찾은 삼성 경영진이 귀띔해준 ‘이 기술’에 큰손 투자자들 깜짝 [위클리반도체],http://www.mk.co.kr/article/10882559,"삼성 경영진이 홍콩에서 공개한 새로운 기술이 투자자들에게 큰 주목을 받으며, 반도체 산업에 대한 기대감을 높이고 있습니다. 이로 인해 SK하이닉스와 같은 주요 반도체 기업의 주가에 긍정적인 영향을 미칠 것으로 예상됩니다.",20231124
000660',한국경제,"반도체 검사 강자 큐알티, HBM 특수에 '방긋'",https://www.hankyung.com/article/2023112766461,"반도체 검사 전문 기업 큐알티가 HBM(고대역폭 메모리) 분야에서 긍정적인 실적을 발표하며 주목받고 있다. 이 뉴스는 SK하이닉스와 같은 반도체 기업들에게 긍정적인 신호로 작용할 가능성이 높아, 주가에 긍정적인 영향을 미쳤을 것으로 추정된다.",20231127
000660',이데일리,D램 낸드 가격 두 달째 상승 감산 효과 가시화,http://www.edaily.co.kr/news/newspath.asp?newsid=03676886635810968,"D램과 낸드 가격이 두 달 연속 상승세를 보이며, 이는 감산 효과가 가시화된 결과로 분석되고 있다. 이러한 가격 상승은 SK하이닉스의 실적 개선에 긍정적인 영향을 미칠 것으로 예상되며, 주가에 긍정적인 영향을 미쳤을 가능성이 높다.",20231130
000660',매일경제,HBM 큰손 엔비디아 잡아라  메모리 3파전,http://www.mk.co.kr/article/10890526,"반도체 시장에서 HBM(High Bandwidth Memory) 수요가 증가하며 엔비디아와의 경쟁이 치열해지고 있다는 소식이 전해졌다. 이로 인해 SK하이닉스와 같은 메모리 반도체 기업들이 주목받고 있으며, 이는 SK하이닉스의 주가에 긍정적인 영향을 미쳤을 것으로 보인다.",20231204
000660',머니투데이,코스피 6거래일 만에 2500 밑으로 기관 매도세 강했다,http://news.moneytoday.co.kr/view/mtview.php?no=2023120515494916554&type=2,"SK하이닉스의 솔리다임 수장이 네 번째로 교체되었다는 소식이 전해졌다. 이 같은 인사 변화는 회사의 실적 부진과 관련이 있으며, SK하이닉스의 주가에 부정적인 영향을 미칠 수 있는 요소로 작용할 가능성이 있다.",20231205
000660',이데일리,"코스피, 美AI 훈풍에 2510선 안착 반도체株 강세",http://www.edaily.co.kr/news/newspath.asp?newsid=01662966635836552,"KB증권은 SK하이닉스의 목표주가를 16만원으로 설정하며, 시가총액이 최대 150조원에 이를 수 있다고 전망했습니다. 이러한 긍정적인 전망은 SK하이닉스의 주가 상승 여력을 강조하며, 반도체 산업에 대한 기대감을 높이는 데 기여했습니다.",20231208
000660',이데일리,폴더블 디스플레이 시장 확대되나? 기회를 더 크게 살리려면,http://www.edaily.co.kr/news/newspath.asp?newsid=33928326635837536,SK하이닉스가 4분기 영업흑자 전환을 기대하며 메모리 가격 상승률이 클 것으로 전망되었다. 이러한 긍정적인 전망은 SK하이닉스의 주가에 긍정적인 영향을 미쳤을 것으로 보인다.,20231211
000660',매일경제,"尹 '반도체 순방' ASML, 2나노 최첨단장비 첫 공개",http://www.mk.co.kr/article/10897102,"윤석열 대통령이 네덜란드의 반도체 장비 제조사 ASML을 방문하여 2나노 최첨단 장비를 공개했다. 이 뉴스는 한국 반도체 산업의 기술력 향상과 글로벌 경쟁력 강화를 시사하며, SK하이닉스와 같은 주요 반도체 기업의 주가에 긍정적인 영향을 미칠 것으로 예상된다.",20231212
000660',머니투데이,"S&P, SK하이닉스 전망 '안정적' 상향 ""AI 메모리 수요 확대""",http://news.moneytoday.co.kr/view/mtview.php?no=2023121419225190611&type=2,"S&P가 SK하이닉스의 신용 전망을 '안정적'으로 상향 조정하며, AI 메모리 수요의 확대가 긍정적인 영향을 미칠 것이라고 보도했다. 이는 SK하이닉스의 주가에 긍정적인 영향을 주었고, 시장에서의 신뢰도를 높이는 데 기여했다.",20231214
000660',한국경제,"코스피, 0.9% 상승하며 2560선 올라 코스닥은 하락 전환",https://www.hankyung.com/article/2023121588636,SK하이닉스가 네덜란드에서의 반도체 성과로 인해 52주 신고가를 기록하며 주가가 상승세를 보였다. 이는 반도체 업황의 회복 기대감과 함께 외국인 투자자들의 관심을 끌어 SK하이닉스의 주가에 긍정적인 영향을 미쳤다.,20231215
000660',머니투데이,"[MTN머니로 상한가 포착] 삼성전자와 MCU 추가공급 계약체결, 어보브반도체 상한가",http://news.moneytoday.co.kr/view/mtview.php?no=2023121912267065458&type=2,SK하이닉스는 내년 시가총액이 120조원을 넘어설 것이라는 전망이 나왔다. 이는 반도체 업황 회복에 대한 기대감과 함께 SK하이닉스의 성장 가능성을 높게 평가하는 시장의 반응을 반영하고 있다. 이러한 긍정적인 전망은 주가에 긍정적인 영향을 미쳤을 것으로 추정된다.,20231219
000660',머니투데이,"'HBM 대장주' SK하이닉스, 빅사이클 기대 ""상승여력 50%""",http://news.moneytoday.co.kr/view/mtview.php?no=2023122014533034958&type=2,SK하이닉스가 엔비디아의 최대 수혜주로 평가받으며 HBM(고대역폭 메모리) 시장에서 독주를 이어갈 것이라는 전망이 제기됐다. KB증권은 이러한 긍정적인 전망이 SK하이닉스의 주가 상승에 기여할 것이라고 분석하였다.,20231220
000660',이데일리,"""SK하이닉스, 1조3000억원 규모 달러채권 발행 계획""",http://www.edaily.co.kr/news/newspath.asp?newsid=03867126638754112,SK하이닉스는 1조3000억원 규모의 달러채권 발행 계획을 발표했다. 이 뉴스는 회사의 자금 조달 능력과 향후 투자 계획에 대한 긍정적인 신호로 해석되어 주가에 긍정적인 영향을 미쳤을 것으로 예상된다.,20240103
000660',한국경제,"""1분기 D램 값, 최대 18% 오른다""",https://www.hankyung.com/article/2024010898371,"""1분기 D램 값, 최대 18% 오른다""는 뉴스는 반도체 산업의 주요 기업인 SK하이닉스에 긍정적인 영향을 미칠 것으로 예상된다. D램 가격 상승은 SK하이닉스의 매출 증가와 수익성 개선에 기여할 수 있으며, 이는 주가 상승으로 이어질 가능성이 높다.",20240108
000660',매일경제,"SK하이닉스 ""AI시대 메모리 더 중요해져  3년내 시총 200조""",http://www.mk.co.kr/article/10917233,"SK하이닉스는 D램 수요가 회복됨에 따라 감산 완화를 검토하고 있다는 소식을 전했습니다. 이는 반도체 시장의 회복 신호로 해석되며, SK하이닉스의 주가에 긍정적인 영향을 미칠 것으로 예상됩니다.",20240109
000660',매일경제,"단국대 경영대학원, 첨단비즈니스 최고경영자과정 신설",http://www.mk.co.kr/article/10917888,"SK하이닉스의 주가에 긍정적인 영향을 미칠 것으로 예상되는 뉴스는 '반도체 메카' 용인에 29개 소부장 기업이 입주 협약을 체결했다는 내용이다. 이는 반도체 산업의 발전과 관련된 인프라 확장을 의미하며, SK하이닉스와 같은 반도체 기업의 성장 가능성을 높이는 요소로 작용할 수 있다.",20240110
000660',한국경제,"안덕근 산업장관 ""반도체 클러스터 조속히 조성할 것""",https://www.hankyung.com/article/202401117523i,"안덕근 산업장관이 반도체 클러스터 조성을 조속히 추진하겠다고 발표하며, 이는 SK하이닉스를 포함한 반도체 기업들에게 긍정적인 신호로 작용할 것으로 예상된다. 반도체 산업의 중요성이 강조되면서 관련 주식의 투자 심리가 개선될 가능성이 높아졌다.",20240111
000660',매일경제,"외국계 IB ""삼전 어닝쇼크? 11만전자 간다""",http://www.mk.co.kr/article/10919968,"외국계 투자은행이 삼성전자의 실적 부진을 예고하며 주가가 11만 원까지 하락할 가능성을 제기했습니다. 이 뉴스는 SK하이닉스와 같은 반도체 기업의 주가에도 부정적인 영향을 미칠 것으로 예상되어, 시장 전반에 불안감을 조성했습니다.",20240112
000660',이데일리,"""애플 넘어선 MS AI, 글로벌 기업 중장기 영향력 확대""",http://www.edaily.co.kr/news/newspath.asp?newsid=01515366638758376,"SK하이닉스가 4분기 실적에서 흑자전환이 예상되며, 목표 주가가 15만원으로 상향 조정되었다는 소식이 전해졌다. 이는 반도체 시장의 회복 기대감과 함께 SK하이닉스의 실적 개선 전망이 긍정적으로 작용하여 주가에 긍정적인 영향을 미쳤을 것으로 보인다.",20240116
000660',매일경제,“금요일인데 왜 출근안해?” ‘주 4일제’ 세계 최초로 도입하는 K철강회사,http://www.mk.co.kr/article/10924567,API 오류로 인해 자동 선택됨,20240118
